pokemon_id,url_page,pokemon_name,peso,altura,tipo 1,tipo 2,evolucao 1,evolucao 2,evolucao 3,evolucao 4,evolucao 5,evolucao 6,evolucao 7,evolucao 8,evolucao 9,abilidade 1,abilidade 2,abilidade 3,abilidade 4,abilidade 5,abilidade 6
649,https://pokemondb.net/pokedex/genesect,Genesect,82.5 kg ,1.5 m ,Bug,Steel,,,,,,,,,,Download,,,,,
648,https://pokemondb.net/pokedex/meloetta,Meloetta,6.5 kg ,0.6 m ,Normal,Psychic,,,,,,,,,,Serene Grace,,,,,
639,https://pokemondb.net/pokedex/terrakion,Terrakion,260.0 kg ,1.9 m ,Rock,Fighting,,,,,,,,,,Justified,,,,,
638,https://pokemondb.net/pokedex/cobalion,Cobalion,250.0 kg ,2.1 m ,Steel,Fighting,,,,,,,,,,Justified,,,,,
637,https://pokemondb.net/pokedex/volcarona,Volcarona,46.0 kg ,1.6 m ,Bug,Fire,,,,,,,,,,Swarm,Flame Body,,,,
634,https://pokemondb.net/pokedex/zweilous,Zweilous,50.0 kg ,1.4 m ,Dark,Dragon,,,,,,,,,,Hustle,,,,,
628,https://pokemondb.net/pokedex/braviary,Braviary,41.0 kg ,1.5 m ,Normal,Flying,,,,,,,,,,Tinted Lens,Sheer Force,Keen Eye,Defiant,,
629,https://pokemondb.net/pokedex/mandibuzz,Mandibuzz,39.5 kg ,1.2 m ,Dark,Flying,#0629-Vullaby-https://pokemondb.net/pokedex/vullaby,,,,,,,,,Weak Armor,Overcoat,Big Pecks,,,
633,https://pokemondb.net/pokedex/hydreigon,Hydreigon,160.0 kg ,1.8 m ,Dark,Dragon,#0634-Zweilous-https://pokemondb.net/pokedex/zweilous,#0633-Deino-https://pokemondb.net/pokedex/deino,,,,,,,,Levitate,,,,,
636,https://pokemondb.net/pokedex/larvesta,Larvesta,28.8 kg ,1.1 m ,Bug,Fire,#0637-Volcarona-https://pokemondb.net/pokedex/volcarona,,,,,,,,,Swarm,Flame Body,,,,
635,https://pokemondb.net/pokedex/hydreigon,Hydreigon,160.0 kg ,1.8 m ,Dark,Dragon,,,,,,,,,,Levitate,,,,,
627,https://pokemondb.net/pokedex/rufflet,Rufflet,10.5 kg ,0.5 m ,Normal,Flying,#0628-Braviary-https://pokemondb.net/pokedex/braviary,,,,,,,,,Hustle,Sheer Force,Keen Eye,,,
626,https://pokemondb.net/pokedex/bouffalant,Bouffalant,94.6 kg ,1.6 m ,Normal,,,,,,,,,,,Soundproof,Sap Sipper,Reckless,,,
630,https://pokemondb.net/pokedex/mandibuzz,Mandibuzz,39.5 kg ,1.2 m ,Dark,Flying,,,,,,,,,,Weak Armor,Overcoat,Big Pecks,,,
631,https://pokemondb.net/pokedex/heatmor,Heatmor,58.0 kg ,1.4 m ,Fire,,,,,,,,,,,White Smoke,Flash Fire,Gluttony,,,
632,https://pokemondb.net/pokedex/durant,Durant,33.0 kg ,0.3 m ,Bug,Steel,,,,,,,,,,Truant,Hustle,Swarm,,,
625,https://pokemondb.net/pokedex/bisharp,Bisharp,70.0 kg ,1.6 m ,Dark,Steel,,,,,,,,,,Pressure,Inner Focus,Defiant,,,
621,https://pokemondb.net/pokedex/druddigon,Druddigon,139.0 kg ,1.6 m ,Dragon,Victory Road,,,,,,,,,,Mold Breaker,Sheer Force,Rough Skin,,,
618,https://pokemondb.net/pokedex/stunfisk,Stunfisk,11.0 kg ,0.7 m ,Ground,Electric,,,,,,,,,,Mimicry,Sand Veil,Limber,Static,,
619,https://pokemondb.net/pokedex/mienshao,Mienshao,35.5 kg ,1.4 m ,Fighting,Dragonspiral Tower,#0619-Mienfoo-https://pokemondb.net/pokedex/mienfoo,,,,,,,,,Reckless,Regenerator,Inner Focus,,,
624,https://pokemondb.net/pokedex/pawniard,Pawniard,10.2 kg ,0.5 m ,Dark,Steel,#0983-Kingambit-https://pokemondb.net/pokedex/kingambit,#0625-Bisharp-https://pokemondb.net/pokedex/bisharp,,,,,,,,Pressure,Inner Focus,Defiant,,,
623,https://pokemondb.net/pokedex/golurk,Golurk,330.0 kg ,2.8 m ,Ground,Ghost,,,,,,,,,,No Guard,Klutz,Iron Fist,,,
622,https://pokemondb.net/pokedex/golett,Golett,92.0 kg ,1.0 m ,Ground,Ghost,#0623-Golurk-https://pokemondb.net/pokedex/golurk,,,,,,,,,No Guard,Klutz,Iron Fist,,,
611,https://pokemondb.net/pokedex/fraxure,Fraxure,36.0 kg ,1.0 m ,Dragon,Nature Preserve,,,,,,,,,,Unnerve,Mold Breaker,Rivalry,,,
610,https://pokemondb.net/pokedex/haxorus,Haxorus,105.5 kg ,1.8 m ,Dragon,,#0611-Fraxure-https://pokemondb.net/pokedex/fraxure,#0610-Axew-https://pokemondb.net/pokedex/axew,,,,,,,,Unnerve,Mold Breaker,Rivalry,,,
614,https://pokemondb.net/pokedex/beartic,Beartic,260.0 kg ,2.6 m ,Ice,Twist Mountain,,,,,,,,,,Swift Swim,Slush Rush,Snow Cloak,,,
620,https://pokemondb.net/pokedex/mienshao,Mienshao,35.5 kg ,1.4 m ,Fighting,Dragonspiral Tower,,,,,,,,,,Reckless,Regenerator,Inner Focus,,,
613,https://pokemondb.net/pokedex/cubchoo,Cubchoo,8.5 kg ,0.5 m ,Ice,,#0614-Beartic-https://pokemondb.net/pokedex/beartic,,,,,,,,,Rattled,Slush Rush,Snow Cloak,,,
616,https://pokemondb.net/pokedex/accelgor,Accelgor,25.3 kg ,0.8 m ,Bug,,#0616-Shelmet-https://pokemondb.net/pokedex/shelmet,,,,,,,,,Unburden,Sticky Hold,Hydration,,,
617,https://pokemondb.net/pokedex/accelgor,Accelgor,25.3 kg ,0.8 m ,Bug,,,,,,,,,,,Unburden,Sticky Hold,Hydration,,,
608,https://pokemondb.net/pokedex/lampent,Lampent,13.0 kg ,0.6 m ,Ghost,Fire,,,,,,,,,,Infiltrator,Flame Body,Flash Fire,,,
609,https://pokemondb.net/pokedex/chandelure,Chandelure,34.3 kg ,1.0 m ,Ghost,Fire,,,,,,,,,,Infiltrator,Flame Body,Flash Fire,,,
612,https://pokemondb.net/pokedex/haxorus,Haxorus,105.5 kg ,1.8 m ,Dragon,,,,,,,,,,,Unnerve,Mold Breaker,Rivalry,,,
607,https://pokemondb.net/pokedex/litwick,Litwick,3.1 kg ,0.3 m ,Ghost,Fire,#0609-Chandelure-https://pokemondb.net/pokedex/chandelure,#0608-Lampent-https://pokemondb.net/pokedex/lampent,,,,,,,,Infiltrator,Flame Body,Flash Fire,,,
606,https://pokemondb.net/pokedex/beheeyem,Beheeyem,34.5 kg ,1.0 m ,Psychic,,,,,,,,,,,Analytic,Synchronize,Telepathy,,,
615,https://pokemondb.net/pokedex/cryogonal,Cryogonal,148.0 kg ,1.1 m ,Ice,,,,,,,,,,,Levitate,,,,,
605,https://pokemondb.net/pokedex/elgyem,Elgyem,9.0 kg ,0.5 m ,Psychic,,#0606-Beheeyem-https://pokemondb.net/pokedex/beheeyem,,,,,,,,,Analytic,Synchronize,Telepathy,,,
604,https://pokemondb.net/pokedex/eelektross,Eelektross,80.5 kg ,2.1 m ,Electric,,,,,,,,,,,Levitate,,,,,
603,https://pokemondb.net/pokedex/eelektrik,Eelektrik,22.0 kg ,1.2 m ,Electric,,,,,,,,,,,Levitate,,,,,
600,https://pokemondb.net/pokedex/klang,Klang,51.0 kg ,0.6 m ,Steel,,,,,,,,,,,Clear Body,Minus,Plus,,,
599,https://pokemondb.net/pokedex/klinklang,Klinklang,81.0 kg ,0.6 m ,Steel,,#0600-Klang-https://pokemondb.net/pokedex/klang,#0599-Klink-https://pokemondb.net/pokedex/klink,,,,,,,,Clear Body,Minus,Plus,,,
598,https://pokemondb.net/pokedex/ferrothorn,Ferrothorn,110.0 kg ,1.0 m ,Grass,Steel,,,,,,,,,,Anticipation,Iron Barbs,,,,
597,https://pokemondb.net/pokedex/ferroseed,Ferroseed,18.8 kg ,0.6 m ,Grass,Steel,#0598-Ferrothorn-https://pokemondb.net/pokedex/ferrothorn,,,,,,,,,Iron Barbs,,,,,
602,https://pokemondb.net/pokedex/tynamo,Tynamo,0.3 kg ,0.2 m ,Electric,Seaside Cave,#0604-Eelektross-https://pokemondb.net/pokedex/eelektross,#0603-Eelektrik-https://pokemondb.net/pokedex/eelektrik,,,,,,,,Levitate,,,,,
601,https://pokemondb.net/pokedex/klinklang,Klinklang,81.0 kg ,0.6 m ,Steel,,,,,,,,,,,Clear Body,Minus,Plus,,,
596,https://pokemondb.net/pokedex/galvantula,Galvantula,14.3 kg ,0.8 m ,Bug,Electric,,,,,,,,,,Swarm,Unnerve,Compound Eyes,,,
595,https://pokemondb.net/pokedex/joltik,Joltik,0.6 kg ,0.1 m ,Bug,Electric,#0596-Galvantula-https://pokemondb.net/pokedex/galvantula,,,,,,,,,Swarm,Unnerve,Compound Eyes,,,
594,https://pokemondb.net/pokedex/alomomola,Alomomola,31.6 kg ,1.2 m ,Water,17,,,,,,,,,,Regenerator,Hydration,Healer,,,
592,https://pokemondb.net/pokedex/jellicent,Jellicent,135.0 kg ,2.2 m ,Water,Ghost,#0592-Frillish-https://pokemondb.net/pokedex/frillish,,,,,,,,,Damp,Cursed Body,Water Absorb,,,
591,https://pokemondb.net/pokedex/amoonguss,Amoonguss,10.5 kg ,0.6 m ,Grass,Poison,,,,,,,,,,Regenerator,Effect Spore,,,,
593,https://pokemondb.net/pokedex/jellicent,Jellicent,135.0 kg ,2.2 m ,Water,Ghost,,,,,,,,,,Damp,Cursed Body,Water Absorb,,,
589,https://pokemondb.net/pokedex/escavalier,Escavalier,33.0 kg ,1.0 m ,Bug,Steel,,,,,,,,,,Overcoat,Shell Armor,Swarm,,,
590,https://pokemondb.net/pokedex/foongus,Foongus,1.0 kg ,0.2 m ,Grass,Poison,#0591-Amoonguss-https://pokemondb.net/pokedex/amoonguss,,,,,,,,,Regenerator,Effect Spore,,,,
587,https://pokemondb.net/pokedex/emolga,Emolga,5.0 kg ,0.4 m ,Electric,Flying,,,,,,,,,,Motor Drive,Static,,,,
588,https://pokemondb.net/pokedex/karrablast,Karrablast,5.9 kg ,0.5 m ,Bug,8,#0589-Escavalier-https://pokemondb.net/pokedex/escavalier,,,,,,,,,No Guard,Shed Skin,Swarm,,,
586,https://pokemondb.net/pokedex/sawsbuck,Sawsbuck,92.5 kg ,1.9 m ,Normal,Grass,,,,,,,,,,Serene Grace,Sap Sipper,Chlorophyll,,,
585,https://pokemondb.net/pokedex/deerling,Deerling,19.5 kg ,0.6 m ,Normal,Grass,#0586-Sawsbuck-https://pokemondb.net/pokedex/sawsbuck,,,,,,,,,Serene Grace,Sap Sipper,Chlorophyll,,,
584,https://pokemondb.net/pokedex/vanilluxe,Vanilluxe,57.5 kg ,1.3 m ,Ice,Giant Chasm,,,,,,,,,,Weak Armor,Snow Warning,Ice Body,,,
581,https://pokemondb.net/pokedex/swanna,Swanna,24.2 kg ,1.3 m ,Water,Flying,,,,,,,,,,Hydration,Big Pecks,Keen Eye,,,
582,https://pokemondb.net/pokedex/vanillish,Vanillish,41.0 kg ,1.1 m ,Ice,Giant Chasm,#0584-Vanilluxe-https://pokemondb.net/pokedex/vanilluxe,#0582-Vanillite-https://pokemondb.net/pokedex/vanillite,,,,,,,,Weak Armor,Snow Cloak,Ice Body,,,
583,https://pokemondb.net/pokedex/vanillish,Vanillish,41.0 kg ,1.1 m ,Ice,Giant Chasm,,,,,,,,,,Weak Armor,Snow Cloak,Ice Body,,,
580,https://pokemondb.net/pokedex/ducklett,Ducklett,5.5 kg ,0.5 m ,Water,Flying,#0581-Swanna-https://pokemondb.net/pokedex/swanna,,,,,,,,,Hydration,Big Pecks,Keen Eye,,,
576,https://pokemondb.net/pokedex/gothitelle,Gothitelle,44.0 kg ,1.5 m ,Psychic,,,,,,,,,,,Shadow Tag,Competitive,Frisk,,,
575,https://pokemondb.net/pokedex/gothorita,Gothorita,18.0 kg ,0.7 m ,Psychic,,,,,,,,,,,Shadow Tag,Competitive,Frisk,,,
579,https://pokemondb.net/pokedex/reuniclus,Reuniclus,20.1 kg ,1.0 m ,Psychic,,,,,,,,,,,Regenerator,Magic Guard,Overcoat,,,
577,https://pokemondb.net/pokedex/duosion,Duosion,8.0 kg ,0.6 m ,Psychic,,#0579-Reuniclus-https://pokemondb.net/pokedex/reuniclus,#0577-Solosis-https://pokemondb.net/pokedex/solosis,,,,,,,,Regenerator,Magic Guard,Overcoat,,,
574,https://pokemondb.net/pokedex/gothita,Gothita,5.8 kg ,0.4 m ,Psychic,,#0576-Gothitelle-https://pokemondb.net/pokedex/gothitelle,#0575-Gothorita-https://pokemondb.net/pokedex/gothorita,,,,,,,,Shadow Tag,Competitive,Frisk,,,
573,https://pokemondb.net/pokedex/cinccino,Cinccino,7.5 kg ,0.5 m ,Normal,9,,,,,,,,,,Skill Link,Technician,Cute Charm,,,
570,https://pokemondb.net/pokedex/zoroark,Zoroark,81.1 kg ,1.6 m ,Dark,Ghost,#0570-Zorua-https://pokemondb.net/pokedex/zorua,,,,,,,,,Illusion,,,,,
560,https://pokemondb.net/pokedex/scrafty,Scrafty,30.0 kg ,1.1 m ,Dark,Fighting,,,,,,,,,,Intimidate,Moxie,Shed Skin,,,
571,https://pokemondb.net/pokedex/zoroark,Zoroark,81.1 kg ,1.6 m ,Dark,Ghost,,,,,,,,,,Illusion,,,,,
569,https://pokemondb.net/pokedex/garbodor,Garbodor,107.3 kg ,1.9 m ,Poison,Pokémon Village,,,,,,,,,,Aftermath,Weak Armor,Stench,,,
578,https://pokemondb.net/pokedex/duosion,Duosion,8.0 kg ,0.6 m ,Psychic,,,,,,,,,,,Regenerator,Magic Guard,Overcoat,,,
559,https://pokemondb.net/pokedex/scraggy,Scraggy,11.8 kg ,0.6 m ,Dark,Fighting,#0560-Scrafty-https://pokemondb.net/pokedex/scrafty,,,,,,,,,Intimidate,Moxie,Shed Skin,,,
572,https://pokemondb.net/pokedex/minccino,Minccino,5.8 kg ,0.4 m ,Normal,9,#0573-Cinccino-https://pokemondb.net/pokedex/cinccino,,,,,,,,,Skill Link,Technician,Cute Charm,,,
558,https://pokemondb.net/pokedex/crustle,Crustle,200.0 kg ,1.4 m ,Bug,Rock,,,,,,,,,,Weak Armor,Shell Armor,Sturdy,,,
551,https://pokemondb.net/pokedex/krokorok,Krokorok,33.4 kg ,1.0 m ,Ground,Dark,#0553-Krookodile-https://pokemondb.net/pokedex/krookodile,#0551-Sandile-https://pokemondb.net/pokedex/sandile,,,,,,,,Anger Point,Moxie,Intimidate,,,
555,https://pokemondb.net/pokedex/darmanitan,Darmanitan,92.9 kg ,1.3 m ,Fire,Psychic,,,,,,,,,,Zen Mode,Gorilla Tactics,Sheer Force,,,
553,https://pokemondb.net/pokedex/krookodile,Krookodile,96.3 kg ,1.5 m ,Ground,Dark,,,,,,,,,,Anger Point,Moxie,Intimidate,,,
550,https://pokemondb.net/pokedex/basculin,Basculin,18.0 kg ,1.0 m ,Water,3,#0902-Basculegion-https://pokemondb.net/pokedex/basculegion,,,,,,,,,Mold Breaker,Adaptability,Rattled,Rock Head,Reckless,
556,https://pokemondb.net/pokedex/maractus,Maractus,28.0 kg ,1.0 m ,Grass,,,,,,,,,,,Storm Drain,Chlorophyll,Water Absorb,,,
557,https://pokemondb.net/pokedex/dwebble,Dwebble,14.5 kg ,0.3 m ,Bug,Rock,#0558-Crustle-https://pokemondb.net/pokedex/crustle,,,,,,,,,Weak Armor,Shell Armor,Sturdy,,,
554,https://pokemondb.net/pokedex/darumaka,Darumaka,37.5 kg ,0.6 m ,Fire,,#0555-Darmanitan-https://pokemondb.net/pokedex/darmanitan,,,,,,,,,Inner Focus,Hustle,,,,
552,https://pokemondb.net/pokedex/krokorok,Krokorok,33.4 kg ,1.0 m ,Ground,Dark,,,,,,,,,,Anger Point,Moxie,Intimidate,,,
548,https://pokemondb.net/pokedex/lilligant,Lilligant,16.3 kg ,1.1 m ,Grass,Fighting,#0548-Petilil-https://pokemondb.net/pokedex/petilil,,,,,,,,,Leaf Guard,Hustle,Chlorophyll,Own Tempo,,
546,https://pokemondb.net/pokedex/whimsicott,Whimsicott,6.6 kg ,0.7 m ,Grass,Fairy,#0546-Cottonee-https://pokemondb.net/pokedex/cottonee,,,,,,,,,Chlorophyll,Infiltrator,Prankster,,,
545,https://pokemondb.net/pokedex/scolipede,Scolipede,200.5 kg ,2.5 m ,Bug,Poison,,,,,,,,,,Speed Boost,Swarm,Poison Point,,,
547,https://pokemondb.net/pokedex/whimsicott,Whimsicott,6.6 kg ,0.7 m ,Grass,Fairy,,,,,,,,,,Chlorophyll,Infiltrator,Prankster,,,
542,https://pokemondb.net/pokedex/leavanny,Leavanny,20.5 kg ,1.2 m ,Bug,Grass,,,,,,,,,,Overcoat,Chlorophyll,Swarm,,,
549,https://pokemondb.net/pokedex/lilligant,Lilligant,16.3 kg ,1.1 m ,Grass,Fighting,,,,,,,,,,Leaf Guard,Hustle,Chlorophyll,Own Tempo,,
540,https://pokemondb.net/pokedex/swadloon,Swadloon,7.3 kg ,0.5 m ,Bug,Grass,#0542-Leavanny-https://pokemondb.net/pokedex/leavanny,#0540-Sewaddle-https://pokemondb.net/pokedex/sewaddle,,,,,,,,Overcoat,Chlorophyll,Leaf Guard,,,
539,https://pokemondb.net/pokedex/sawk,Sawk,51.0 kg ,1.4 m ,Fighting,18,,,,,,,,,,Mold Breaker,Inner Focus,Sturdy,,,
537,https://pokemondb.net/pokedex/seismitoad,Seismitoad,62.0 kg ,1.5 m ,Water,Ground,,,,,,,,,,Water Absorb,Poison Touch,Swift Swim,,,
541,https://pokemondb.net/pokedex/swadloon,Swadloon,7.3 kg ,0.5 m ,Bug,Grass,,,,,,,,,,Overcoat,Chlorophyll,Leaf Guard,,,
544,https://pokemondb.net/pokedex/whirlipede,Whirlipede,58.5 kg ,1.2 m ,Bug,Poison,,,,,,,,,,Speed Boost,Swarm,Poison Point,,,
543,https://pokemondb.net/pokedex/venipede,Venipede,5.3 kg ,0.4 m ,Bug,Poison,#0545-Scolipede-https://pokemondb.net/pokedex/scolipede,#0544-Whirlipede-https://pokemondb.net/pokedex/whirlipede,,,,,,,,Speed Boost,Swarm,Poison Point,,,
538,https://pokemondb.net/pokedex/throh,Throh,55.5 kg ,1.3 m ,Fighting,18,,,,,,,,,,Mold Breaker,Inner Focus,Guts,,,
536,https://pokemondb.net/pokedex/palpitoad,Palpitoad,17.0 kg ,0.8 m ,Water,Ground,,,,,,,,,,Water Absorb,Hydration,Swift Swim,,,
535,https://pokemondb.net/pokedex/tympole,Tympole,4.5 kg ,0.5 m ,Water,,#0537-Seismitoad-https://pokemondb.net/pokedex/seismitoad,#0536-Palpitoad-https://pokemondb.net/pokedex/palpitoad,,,,,,,,Water Absorb,Hydration,Swift Swim,,,
532,https://pokemondb.net/pokedex/gurdurr,Gurdurr,40.0 kg ,1.2 m ,Fighting,Victory Road,#0534-Conkeldurr-https://pokemondb.net/pokedex/conkeldurr,#0532-Timburr-https://pokemondb.net/pokedex/timburr,,,,,,,,Iron Fist,Sheer Force,Guts,,,
534,https://pokemondb.net/pokedex/conkeldurr,Conkeldurr,87.0 kg ,1.4 m ,Fighting,,,,,,,,,,,Iron Fist,Sheer Force,Guts,,,
533,https://pokemondb.net/pokedex/gurdurr,Gurdurr,40.0 kg ,1.2 m ,Fighting,Victory Road,,,,,,,,,,Iron Fist,Sheer Force,Guts,,,
531,https://pokemondb.net/pokedex/audino,Audino,31.0 kg ,1.1 m ,Normal,Fairy,,,,,,,,,,Healer,Klutz,Regenerator,,,
530,https://pokemondb.net/pokedex/excadrill,Excadrill,40.4 kg ,0.7 m ,Ground,Steel,,,,,,,,,,Mold Breaker,Sand Force,Sand Rush,,,
529,https://pokemondb.net/pokedex/drilbur,Drilbur,8.5 kg ,0.3 m ,Ground,Mistralton Cave,#0530-Excadrill-https://pokemondb.net/pokedex/excadrill,,,,,,,,,Mold Breaker,Sand Force,Sand Rush,,,
528,https://pokemondb.net/pokedex/swoobat,Swoobat,10.5 kg ,0.9 m ,Psychic,Flying,,,,,,,,,,Simple,Klutz,Unaware,,,
527,https://pokemondb.net/pokedex/woobat,Woobat,2.1 kg ,0.4 m ,Psychic,Flying,#0528-Swoobat-https://pokemondb.net/pokedex/swoobat,,,,,,,,,Simple,Klutz,Unaware,,,
526,https://pokemondb.net/pokedex/gigalith,Gigalith,260.0 kg ,1.7 m ,Rock,,,,,,,,,,,Sand Force,Sand Stream,Sturdy,,,
524,https://pokemondb.net/pokedex/boldore,Boldore,102.0 kg ,0.9 m ,Rock,Mistralton Cave,#0526-Gigalith-https://pokemondb.net/pokedex/gigalith,#0524-Roggenrola-https://pokemondb.net/pokedex/roggenrola,,,,,,,,Sand Force,Weak Armor,Sturdy,,,
523,https://pokemondb.net/pokedex/zebstrika,Zebstrika,79.5 kg ,1.6 m ,Electric,7,,,,,,,,,,Sap Sipper,Motor Drive,Lightning Rod,,,
522,https://pokemondb.net/pokedex/blitzle,Blitzle,29.8 kg ,0.8 m ,Electric,,#0523-Zebstrika-https://pokemondb.net/pokedex/zebstrika,,,,,,,,,Sap Sipper,Motor Drive,Lightning Rod,,,
521,https://pokemondb.net/pokedex/unfezant,Unfezant,29.0 kg ,1.2 m ,Normal,Flying,,,,,,,,,,Rivalry,Super Luck,Big Pecks,,,
525,https://pokemondb.net/pokedex/boldore,Boldore,102.0 kg ,0.9 m ,Rock,Mistralton Cave,,,,,,,,,,Sand Force,Weak Armor,Sturdy,,,
520,https://pokemondb.net/pokedex/tranquill,Tranquill,15.0 kg ,0.6 m ,Normal,Flying,,,,,,,,,,Rivalry,Super Luck,Big Pecks,,,
519,https://pokemondb.net/pokedex/pidove,Pidove,2.1 kg ,0.3 m ,Normal,Flying,#0521-Unfezant-https://pokemondb.net/pokedex/unfezant,#0520-Tranquill-https://pokemondb.net/pokedex/tranquill,,,,,,,,Rivalry,Super Luck,Big Pecks,,,
518,https://pokemondb.net/pokedex/musharna,Musharna,60.5 kg ,1.1 m ,Psychic,,,,,,,,,,,Telepathy,Synchronize,Forewarn,,,
516,https://pokemondb.net/pokedex/simipour,Simipour,29.0 kg ,1.0 m ,Water,,,,,,,,,,,Torrent,Gluttony,,,,
515,https://pokemondb.net/pokedex/panpour,Panpour,13.5 kg ,0.6 m ,Water,Pinwheel Forest,#0516-Simipour-https://pokemondb.net/pokedex/simipour,,,,,,,,,Torrent,Gluttony,,,,
514,https://pokemondb.net/pokedex/simisear,Simisear,28.0 kg ,1.0 m ,Fire,,,,,,,,,,,Blaze,Gluttony,,,,
517,https://pokemondb.net/pokedex/munna,Munna,23.3 kg ,0.6 m ,Psychic,,#0518-Musharna-https://pokemondb.net/pokedex/musharna,,,,,,,,,Telepathy,Synchronize,Forewarn,,,
513,https://pokemondb.net/pokedex/pansear,Pansear,11.0 kg ,0.6 m ,Fire,Pinwheel Forest,#0514-Simisear-https://pokemondb.net/pokedex/simisear,,,,,,,,,Blaze,Gluttony,,,,
512,https://pokemondb.net/pokedex/simisage,Simisage,30.5 kg ,1.1 m ,Grass,,,,,,,,,,,Overgrow,Gluttony,,,,
511,https://pokemondb.net/pokedex/pansage,Pansage,10.5 kg ,0.6 m ,Grass,Pinwheel Forest,#0512-Simisage-https://pokemondb.net/pokedex/simisage,,,,,,,,,Overgrow,Gluttony,,,,
510,https://pokemondb.net/pokedex/liepard,Liepard,37.5 kg ,1.1 m ,Dark,5,,,,,,,,,,Prankster,Unburden,Limber,,,
509,https://pokemondb.net/pokedex/purrloin,Purrloin,10.1 kg ,0.4 m ,Dark,19,#0510-Liepard-https://pokemondb.net/pokedex/liepard,,,,,,,,,Prankster,Unburden,Limber,,,
508,https://pokemondb.net/pokedex/stoutland,Stoutland,61.0 kg ,1.2 m ,Normal,2,,,,,,,,,,Scrappy,Sand Rush,Intimidate,,,
505,https://pokemondb.net/pokedex/watchog,Watchog,27.0 kg ,1.1 m ,Normal,2,,,,,,,,,,Analytic,Keen Eye,Illuminate,,,
499,https://pokemondb.net/pokedex/pignite,Pignite,55.5 kg ,1.0 m ,Fire,Fighting,,,,,,,,,,Thick Fat,Blaze,,,,
503,https://pokemondb.net/pokedex/samurott,Samurott,94.6 kg ,1.5 m ,Water,Dark,,,,,,,,,,Sharpness,Torrent,Shell Armor,,,
507,https://pokemondb.net/pokedex/herdier,Herdier,14.7 kg ,0.9 m ,Normal,2,,,,,,,,,,Scrappy,Sand Rush,Intimidate,,,
506,https://pokemondb.net/pokedex/lillipup,Lillipup,4.1 kg ,0.4 m ,Normal,,#0508-Stoutland-https://pokemondb.net/pokedex/stoutland,#0507-Herdier-https://pokemondb.net/pokedex/herdier,,,,,,,,Run Away,Pickup,Vital Spirit,,,
497,https://pokemondb.net/pokedex/serperior,Serperior,63.0 kg ,3.3 m ,Grass,,,,,,,,,,,Contrary,Overgrow,,,,
500,https://pokemondb.net/pokedex/emboar,Emboar,150.0 kg ,1.6 m ,Fire,Fighting,,,,,,,,,,Reckless,Blaze,,,,
501,https://pokemondb.net/pokedex/dewott,Dewott,24.5 kg ,0.8 m ,Water,,#0503-Samurott-https://pokemondb.net/pokedex/samurott,#0501-Oshawott-https://pokemondb.net/pokedex/oshawott,,,,,,,,Shell Armor,Torrent,,,,
504,https://pokemondb.net/pokedex/patrat,Patrat,11.6 kg ,0.5 m ,Normal,20,#0505-Watchog-https://pokemondb.net/pokedex/watchog,,,,,,,,,Analytic,Keen Eye,Run Away,,,
498,https://pokemondb.net/pokedex/tepig,Tepig,9.9 kg ,0.5 m ,Fire,,#0500-Emboar-https://pokemondb.net/pokedex/emboar,#0499-Pignite-https://pokemondb.net/pokedex/pignite,,,,,,,,Thick Fat,Blaze,,,,
502,https://pokemondb.net/pokedex/dewott,Dewott,24.5 kg ,0.8 m ,Water,,,,,,,,,,,Shell Armor,Torrent,,,,
493,https://pokemondb.net/pokedex/arceus,Arceus,320.0 kg ,3.2 m ,Normal,,,,,,,,,,,Multitype,,,,,
492,https://pokemondb.net/pokedex/shaymin,Shaymin,2.1 kg ,0.2 m ,Grass,Flying,,,,,,,,,,Serene Grace,Natural Cure,,,,
496,https://pokemondb.net/pokedex/servine,Servine,16.0 kg ,0.8 m ,Grass,,,,,,,,,,,Contrary,Overgrow,,,,
490,https://pokemondb.net/pokedex/manaphy,Manaphy,1.4 kg ,0.3 m ,Water,,,,,,,,,,,Hydration,,,,,
494,https://pokemondb.net/pokedex/victini,Victini,4.0 kg ,0.4 m ,Psychic,Fire,,,,,,,,,,Victory Star,,,,,
489,https://pokemondb.net/pokedex/phione,Phione,3.1 kg ,0.4 m ,Water,,,,,,,,,,,Hydration,,,,,
491,https://pokemondb.net/pokedex/darkrai,Darkrai,50.5 kg ,1.5 m ,Dark,,,,,,,,,,,Bad Dreams,,,,,
495,https://pokemondb.net/pokedex/snivy,Snivy,8.1 kg ,0.6 m ,Grass,,#0497-Serperior-https://pokemondb.net/pokedex/serperior,#0496-Servine-https://pokemondb.net/pokedex/servine,,,,,,,,Contrary,Overgrow,,,,
488,https://pokemondb.net/pokedex/cresselia,Cresselia,85.6 kg ,1.5 m ,Psychic,,,,,,,,,,,Levitate,,,,,
467,https://pokemondb.net/pokedex/magmortar,Magmortar,68.0 kg ,1.6 m ,Fire,,,,,,,,,,,Vital Spirit,Flame Body,,,,
471,https://pokemondb.net/pokedex/glaceon,Glaceon,25.9 kg ,0.8 m ,Ice,,,,,,,,,,,Ice Body,Snow Cloak,,,,
487,https://pokemondb.net/pokedex/giratina,Giratina,750.0 kg ,4.5 m ,Ghost,Dragon,,,,,,,,,,Levitate,Telepathy,Pressure,,,
