pokemon_id,url_page,pokemon_name,peso,altura,tipo 1,tipo 2,abilities,evolutions
0120,https://pokemondb.net/pokedex/staryu,Staryu,34.5 kg (76.1 lbs),0.8 m (2′07″),Water,20,Illuminate|Natural Cure|Analytic|,#0120-Staryu-https://pokemondb.net/pokedex/staryu|#0120-Staryu-https://pokemondb.net/pokedex/staryu|#0121-Starmie-https://pokemondb.net/pokedex/starmie|
0119,https://pokemondb.net/pokedex/seaking,Seaking,39.0 kg (86.0 lbs),1.3 m (4′03″),Water,Cerulean Cave,Swift Swim|Water Veil|Lightning Rod|,#0118-Goldeen-https://pokemondb.net/pokedex/goldeen|#0118-Goldeen-https://pokemondb.net/pokedex/goldeen|#0119-Seaking-https://pokemondb.net/pokedex/seaking|
0118,https://pokemondb.net/pokedex/goldeen,Goldeen,15.0 kg (33.1 lbs),0.6 m (2′00″),Water,9,Swift Swim|Water Veil|Lightning Rod|,#0118-Goldeen-https://pokemondb.net/pokedex/goldeen|#0118-Goldeen-https://pokemondb.net/pokedex/goldeen|#0119-Seaking-https://pokemondb.net/pokedex/seaking|
0117,https://pokemondb.net/pokedex/seadra,Seadra,25.0 kg (55.1 lbs),1.2 m (3′11″),Water,Cerulean Cave,Poison Point|Sniper|Damp|,#0116-Horsea-https://pokemondb.net/pokedex/horsea|#0116-Horsea-https://pokemondb.net/pokedex/horsea|#0117-Seadra-https://pokemondb.net/pokedex/seadra|#0230-Kingdra-https://pokemondb.net/pokedex/kingdra|
0124,https://pokemondb.net/pokedex/jynx,Jynx,40.6 kg (89.5 lbs),1.4 m (4′07″),Ice,Psychic,Oblivious|Forewarn|Dry Skin|,#0238-Smoochum-https://pokemondb.net/pokedex/smoochum|#0238-Smoochum-https://pokemondb.net/pokedex/smoochum|#0124-Jynx-https://pokemondb.net/pokedex/jynx|
0122,https://pokemondb.net/pokedex/mr-mime,Mr. Mime,54.5 kg (120.2 lbs),1.3 m (4′03″),Psychic,Fairy,Soundproof|Filter|Technician|Vital Spirit|Screen Cleaner|Ice Body|,#0439-Mime Jr.-https://pokemondb.net/pokedex/mime-jr|#0439-Mime Jr.-https://pokemondb.net/pokedex/mime-jr|#0122-Mr. Mime-https://pokemondb.net/pokedex/mr-mime|#0122-Mr. Mime-https://pokemondb.net/pokedex/mr-mime|#0122-Mr. Mime-https://pokemondb.net/pokedex/mr-mime|#0122-Mr. Mime-https://pokemondb.net/pokedex/mr-mime|#0866-Mr. Rime-https://pokemondb.net/pokedex/mr-rime|#0122-Mr. Mime-https://pokemondb.net/pokedex/mr-mime|#0122-Mr. Mime-https://pokemondb.net/pokedex/mr-mime|#0122-Mr. Mime-https://pokemondb.net/pokedex/mr-mime|#0122-Mr. Mime-https://pokemondb.net/pokedex/mr-mime|#0866-Mr. Rime-https://pokemondb.net/pokedex/mr-rime|
0116,https://pokemondb.net/pokedex/horsea,Horsea,8.0 kg (17.6 lbs),0.4 m (1′04″),Water,11,Swift Swim|Sniper|Damp|,#0116-Horsea-https://pokemondb.net/pokedex/horsea|#0116-Horsea-https://pokemondb.net/pokedex/horsea|#0117-Seadra-https://pokemondb.net/pokedex/seadra|#0230-Kingdra-https://pokemondb.net/pokedex/kingdra|
0114,https://pokemondb.net/pokedex/tangela,Tangela,35.0 kg (77.2 lbs),1.0 m (3′03″),Grass,,Chlorophyll|Leaf Guard|Regenerator|,#0114-Tangela-https://pokemondb.net/pokedex/tangela|#0114-Tangela-https://pokemondb.net/pokedex/tangela|#0465-Tangrowth-https://pokemondb.net/pokedex/tangrowth|
0115,https://pokemondb.net/pokedex/kangaskhan,Kangaskhan,80.0 kg (176.4 lbs),2.2 m (7′03″),Normal,,Early Bird|Scrappy|Inner Focus|Parental Bond|,
0112,https://pokemondb.net/pokedex/rhydon,Rhydon,120.0 kg (264.6 lbs),1.9 m (6′03″),Ground,Rock,Lightning Rod|Rock Head|Reckless|,#0111-Rhyhorn-https://pokemondb.net/pokedex/rhyhorn|#0111-Rhyhorn-https://pokemondb.net/pokedex/rhyhorn|#0112-Rhydon-https://pokemondb.net/pokedex/rhydon|#0464-Rhyperior-https://pokemondb.net/pokedex/rhyperior|
0111,https://pokemondb.net/pokedex/rhyhorn,Rhyhorn,115.0 kg (253.5 lbs),1.0 m (3′03″),Ground,Rock,Lightning Rod|Rock Head|Reckless|,#0111-Rhyhorn-https://pokemondb.net/pokedex/rhyhorn|#0111-Rhyhorn-https://pokemondb.net/pokedex/rhyhorn|#0112-Rhydon-https://pokemondb.net/pokedex/rhydon|#0464-Rhyperior-https://pokemondb.net/pokedex/rhyperior|
0109,https://pokemondb.net/pokedex/koffing,Koffing,1.0 kg (2.2 lbs),0.6 m (2′00″),Poison,,Levitate|Neutralizing Gas|Stench|,#0109-Koffing-https://pokemondb.net/pokedex/koffing|#0109-Koffing-https://pokemondb.net/pokedex/koffing|#0110-Weezing-https://pokemondb.net/pokedex/weezing|#0110-Weezing-https://pokemondb.net/pokedex/weezing|#0110-Weezing-https://pokemondb.net/pokedex/weezing|#0110-Weezing-https://pokemondb.net/pokedex/weezing|#0110-Weezing-https://pokemondb.net/pokedex/weezing|#0110-Weezing-https://pokemondb.net/pokedex/weezing|#0110-Weezing-https://pokemondb.net/pokedex/weezing|#0110-Weezing-https://pokemondb.net/pokedex/weezing|
0110,https://pokemondb.net/pokedex/weezing,Weezing,9.5 kg (20.9 lbs),1.2 m (3′11″),Poison,Fairy,Levitate|Neutralizing Gas|Stench|Levitate|Neutralizing Gas|Misty Surge|,#0109-Koffing-https://pokemondb.net/pokedex/koffing|#0109-Koffing-https://pokemondb.net/pokedex/koffing|#0110-Weezing-https://pokemondb.net/pokedex/weezing|#0110-Weezing-https://pokemondb.net/pokedex/weezing|#0110-Weezing-https://pokemondb.net/pokedex/weezing|#0110-Weezing-https://pokemondb.net/pokedex/weezing|#0110-Weezing-https://pokemondb.net/pokedex/weezing|#0110-Weezing-https://pokemondb.net/pokedex/weezing|#0110-Weezing-https://pokemondb.net/pokedex/weezing|#0110-Weezing-https://pokemondb.net/pokedex/weezing|
0113,https://pokemondb.net/pokedex/chansey,Chansey,34.6 kg (76.3 lbs),1.1 m (3′07″),Normal,14,Natural Cure|Serene Grace|Healer|,#0440-Happiny-https://pokemondb.net/pokedex/happiny|#0440-Happiny-https://pokemondb.net/pokedex/happiny|#0113-Chansey-https://pokemondb.net/pokedex/chansey|#0242-Blissey-https://pokemondb.net/pokedex/blissey|
0108,https://pokemondb.net/pokedex/lickitung,Lickitung,65.5 kg (144.4 lbs),1.2 m (3′11″),Normal,,Own Tempo|Oblivious|Cloud Nine|,#0108-Lickitung-https://pokemondb.net/pokedex/lickitung|#0108-Lickitung-https://pokemondb.net/pokedex/lickitung|#0463-Lickilicky-https://pokemondb.net/pokedex/lickilicky|
0105,https://pokemondb.net/pokedex/marowak,Marowak,45.0 kg (99.2 lbs),1.0 m (3′03″),Ground,Ghost,Rock Head|Lightning Rod|Battle Armor|Cursed Body|Lightning Rod|Rock Head|,#0104-Cubone-https://pokemondb.net/pokedex/cubone|#0104-Cubone-https://pokemondb.net/pokedex/cubone|#0105-Marowak-https://pokemondb.net/pokedex/marowak|#0105-Marowak-https://pokemondb.net/pokedex/marowak|#0105-Marowak-https://pokemondb.net/pokedex/marowak|#0105-Marowak-https://pokemondb.net/pokedex/marowak|#0105-Marowak-https://pokemondb.net/pokedex/marowak|#0105-Marowak-https://pokemondb.net/pokedex/marowak|#0105-Marowak-https://pokemondb.net/pokedex/marowak|#0105-Marowak-https://pokemondb.net/pokedex/marowak|
0107,https://pokemondb.net/pokedex/hitmonchan,Hitmonchan,50.2 kg (110.7 lbs),1.4 m (4′07″),Fighting,,Keen Eye|Iron Fist|Inner Focus|,#0236-Tyrogue-https://pokemondb.net/pokedex/tyrogue|#0236-Tyrogue-https://pokemondb.net/pokedex/tyrogue|#0106-Hitmonlee-https://pokemondb.net/pokedex/hitmonlee|#0106-Hitmonlee-https://pokemondb.net/pokedex/hitmonlee|#0107-Hitmonchan-https://pokemondb.net/pokedex/hitmonchan|#0107-Hitmonchan-https://pokemondb.net/pokedex/hitmonchan|#0237-Hitmontop-https://pokemondb.net/pokedex/hitmontop|#0237-Hitmontop-https://pokemondb.net/pokedex/hitmontop|#0106-Hitmonlee-https://pokemondb.net/pokedex/hitmonlee|#0106-Hitmonlee-https://pokemondb.net/pokedex/hitmonlee|#0107-Hitmonchan-https://pokemondb.net/pokedex/hitmonchan|#0107-Hitmonchan-https://pokemondb.net/pokedex/hitmonchan|#0237-Hitmontop-https://pokemondb.net/pokedex/hitmontop|#0237-Hitmontop-https://pokemondb.net/pokedex/hitmontop|
0106,https://pokemondb.net/pokedex/hitmonlee,Hitmonlee,49.8 kg (109.8 lbs),1.5 m (4′11″),Fighting,,Limber|Reckless|Unburden|,#0236-Tyrogue-https://pokemondb.net/pokedex/tyrogue|#0236-Tyrogue-https://pokemondb.net/pokedex/tyrogue|#0106-Hitmonlee-https://pokemondb.net/pokedex/hitmonlee|#0106-Hitmonlee-https://pokemondb.net/pokedex/hitmonlee|#0107-Hitmonchan-https://pokemondb.net/pokedex/hitmonchan|#0107-Hitmonchan-https://pokemondb.net/pokedex/hitmonchan|#0237-Hitmontop-https://pokemondb.net/pokedex/hitmontop|#0237-Hitmontop-https://pokemondb.net/pokedex/hitmontop|#0106-Hitmonlee-https://pokemondb.net/pokedex/hitmonlee|#0106-Hitmonlee-https://pokemondb.net/pokedex/hitmonlee|#0107-Hitmonchan-https://pokemondb.net/pokedex/hitmonchan|#0107-Hitmonchan-https://pokemondb.net/pokedex/hitmonchan|#0237-Hitmontop-https://pokemondb.net/pokedex/hitmontop|#0237-Hitmontop-https://pokemondb.net/pokedex/hitmontop|
0104,https://pokemondb.net/pokedex/cubone,Cubone,6.5 kg (14.3 lbs),0.4 m (1′04″),Ground,Safari Zone,Rock Head|Lightning Rod|Battle Armor|,#0104-Cubone-https://pokemondb.net/pokedex/cubone|#0104-Cubone-https://pokemondb.net/pokedex/cubone|#0105-Marowak-https://pokemondb.net/pokedex/marowak|#0105-Marowak-https://pokemondb.net/pokedex/marowak|#0105-Marowak-https://pokemondb.net/pokedex/marowak|#0105-Marowak-https://pokemondb.net/pokedex/marowak|#0105-Marowak-https://pokemondb.net/pokedex/marowak|#0105-Marowak-https://pokemondb.net/pokedex/marowak|#0105-Marowak-https://pokemondb.net/pokedex/marowak|#0105-Marowak-https://pokemondb.net/pokedex/marowak|
0103,https://pokemondb.net/pokedex/exeggutor,Exeggutor,120.0 kg (264.6 lbs),2.0 m (6′07″),Grass,Psychic,Chlorophyll|Harvest|Frisk|Harvest|,#0102-Exeggcute-https://pokemondb.net/pokedex/exeggcute|#0102-Exeggcute-https://pokemondb.net/pokedex/exeggcute|#0103-Exeggutor-https://pokemondb.net/pokedex/exeggutor|#0103-Exeggutor-https://pokemondb.net/pokedex/exeggutor|#0103-Exeggutor-https://pokemondb.net/pokedex/exeggutor|#0103-Exeggutor-https://pokemondb.net/pokedex/exeggutor|#0103-Exeggutor-https://pokemondb.net/pokedex/exeggutor|#0103-Exeggutor-https://pokemondb.net/pokedex/exeggutor|#0103-Exeggutor-https://pokemondb.net/pokedex/exeggutor|#0103-Exeggutor-https://pokemondb.net/pokedex/exeggutor|
0101,https://pokemondb.net/pokedex/electrode,Electrode,66.6 kg (146.8 lbs),1.2 m (3′11″),Electric,Grass,Soundproof|Static|Aftermath|Soundproof|Static|Aftermath|,#0100-Voltorb-https://pokemondb.net/pokedex/voltorb|#0100-Voltorb-https://pokemondb.net/pokedex/voltorb|#0101-Electrode-https://pokemondb.net/pokedex/electrode|#0100-Voltorb-https://pokemondb.net/pokedex/voltorb|#0100-Voltorb-https://pokemondb.net/pokedex/voltorb|#0101-Electrode-https://pokemondb.net/pokedex/electrode|
0102,https://pokemondb.net/pokedex/exeggcute,Exeggcute,2.5 kg (5.5 lbs),0.4 m (1′04″),Grass,Psychic,Chlorophyll|Harvest|,#0102-Exeggcute-https://pokemondb.net/pokedex/exeggcute|#0102-Exeggcute-https://pokemondb.net/pokedex/exeggcute|#0103-Exeggutor-https://pokemondb.net/pokedex/exeggutor|#0103-Exeggutor-https://pokemondb.net/pokedex/exeggutor|#0103-Exeggutor-https://pokemondb.net/pokedex/exeggutor|#0103-Exeggutor-https://pokemondb.net/pokedex/exeggutor|#0103-Exeggutor-https://pokemondb.net/pokedex/exeggutor|#0103-Exeggutor-https://pokemondb.net/pokedex/exeggutor|#0103-Exeggutor-https://pokemondb.net/pokedex/exeggutor|#0103-Exeggutor-https://pokemondb.net/pokedex/exeggutor|
0100,https://pokemondb.net/pokedex/voltorb,Voltorb,10.4 kg (22.9 lbs),0.5 m (1′08″),Electric,Grass,Soundproof|Static|Aftermath|Soundproof|Static|Aftermath|,#0100-Voltorb-https://pokemondb.net/pokedex/voltorb|#0100-Voltorb-https://pokemondb.net/pokedex/voltorb|#0101-Electrode-https://pokemondb.net/pokedex/electrode|#0100-Voltorb-https://pokemondb.net/pokedex/voltorb|#0100-Voltorb-https://pokemondb.net/pokedex/voltorb|#0101-Electrode-https://pokemondb.net/pokedex/electrode|
0099,https://pokemondb.net/pokedex/kingler,Kingler,60.0 kg (132.3 lbs),1.3 m (4′03″),Water,Cerulean Cave,Hyper Cutter|Shell Armor|Sheer Force|,#0098-Krabby-https://pokemondb.net/pokedex/krabby|#0098-Krabby-https://pokemondb.net/pokedex/krabby|#0099-Kingler-https://pokemondb.net/pokedex/kingler|
0096,https://pokemondb.net/pokedex/drowzee,Drowzee,32.4 kg (71.4 lbs),1.0 m (3′03″),Psychic,34,Insomnia|Forewarn|Inner Focus|,#0096-Drowzee-https://pokemondb.net/pokedex/drowzee|#0096-Drowzee-https://pokemondb.net/pokedex/drowzee|#0097-Hypno-https://pokemondb.net/pokedex/hypno|
0094,https://pokemondb.net/pokedex/gengar,Gengar,40.5 kg (89.3 lbs),1.5 m (4′11″),Ghost,Poison,Cursed Body|Shadow Tag|,#0092-Gastly-https://pokemondb.net/pokedex/gastly|#0092-Gastly-https://pokemondb.net/pokedex/gastly|#0093-Haunter-https://pokemondb.net/pokedex/haunter|#0094-Gengar-https://pokemondb.net/pokedex/gengar|
0098,https://pokemondb.net/pokedex/krabby,Krabby,6.5 kg (14.3 lbs),0.4 m (1′04″),Water,11,Hyper Cutter|Shell Armor|Sheer Force|,#0098-Krabby-https://pokemondb.net/pokedex/krabby|#0098-Krabby-https://pokemondb.net/pokedex/krabby|#0099-Kingler-https://pokemondb.net/pokedex/kingler|
0097,https://pokemondb.net/pokedex/hypno,Hypno,75.6 kg (166.7 lbs),1.6 m (5′03″),Psychic,,Insomnia|Forewarn|Inner Focus|,#0096-Drowzee-https://pokemondb.net/pokedex/drowzee|#0096-Drowzee-https://pokemondb.net/pokedex/drowzee|#0097-Hypno-https://pokemondb.net/pokedex/hypno|
0095,https://pokemondb.net/pokedex/onix,Onix,210.0 kg (463.0 lbs),8.8 m (28′10″),Rock,Ground,Rock Head|Sturdy|Weak Armor|,#0095-Onix-https://pokemondb.net/pokedex/onix|#0095-Onix-https://pokemondb.net/pokedex/onix|#0208-Steelix-https://pokemondb.net/pokedex/steelix|
0093,https://pokemondb.net/pokedex/haunter,Haunter,0.1 kg (0.2 lbs),1.6 m (5′03″),Ghost,Poison,Levitate|,#0092-Gastly-https://pokemondb.net/pokedex/gastly|#0092-Gastly-https://pokemondb.net/pokedex/gastly|#0093-Haunter-https://pokemondb.net/pokedex/haunter|#0094-Gengar-https://pokemondb.net/pokedex/gengar|
0092,https://pokemondb.net/pokedex/gastly,Gastly,0.1 kg (0.2 lbs),1.3 m (4′03″),Ghost,Poison,Levitate|,#0092-Gastly-https://pokemondb.net/pokedex/gastly|#0092-Gastly-https://pokemondb.net/pokedex/gastly|#0093-Haunter-https://pokemondb.net/pokedex/haunter|#0094-Gengar-https://pokemondb.net/pokedex/gengar|
0089,https://pokemondb.net/pokedex/muk,Muk,30.0 kg (66.1 lbs),1.2 m (3′11″),Poison,Dark,Stench|Sticky Hold|Poison Touch|Poison Touch|Gluttony|Power of Alchemy|,#0088-Grimer-https://pokemondb.net/pokedex/grimer|#0088-Grimer-https://pokemondb.net/pokedex/grimer|#0089-Muk-https://pokemondb.net/pokedex/muk|#0088-Grimer-https://pokemondb.net/pokedex/grimer|#0088-Grimer-https://pokemondb.net/pokedex/grimer|#0089-Muk-https://pokemondb.net/pokedex/muk|
0088,https://pokemondb.net/pokedex/grimer,Grimer,30.0 kg (66.1 lbs),0.9 m (2′11″),Poison,Dark,Stench|Sticky Hold|Poison Touch|Poison Touch|Gluttony|Power of Alchemy|,#0088-Grimer-https://pokemondb.net/pokedex/grimer|#0088-Grimer-https://pokemondb.net/pokedex/grimer|#0089-Muk-https://pokemondb.net/pokedex/muk|#0088-Grimer-https://pokemondb.net/pokedex/grimer|#0088-Grimer-https://pokemondb.net/pokedex/grimer|#0089-Muk-https://pokemondb.net/pokedex/muk|
0087,https://pokemondb.net/pokedex/dewgong,Dewgong,120.0 kg (264.6 lbs),1.7 m (5′07″),Water,Ice,Thick Fat|Hydration|Ice Body|,#0086-Seel-https://pokemondb.net/pokedex/seel|#0086-Seel-https://pokemondb.net/pokedex/seel|#0087-Dewgong-https://pokemondb.net/pokedex/dewgong|
0086,https://pokemondb.net/pokedex/seel,Seel,90.0 kg (198.4 lbs),1.1 m (3′07″),Water,,Thick Fat|Hydration|Ice Body|,#0086-Seel-https://pokemondb.net/pokedex/seel|#0086-Seel-https://pokemondb.net/pokedex/seel|#0087-Dewgong-https://pokemondb.net/pokedex/dewgong|
0090,https://pokemondb.net/pokedex/shellder,Shellder,4.0 kg (8.8 lbs),0.3 m (1′00″),Water,18,Shell Armor|Skill Link|Overcoat|,#0090-Shellder-https://pokemondb.net/pokedex/shellder|#0090-Shellder-https://pokemondb.net/pokedex/shellder|#0091-Cloyster-https://pokemondb.net/pokedex/cloyster|
0091,https://pokemondb.net/pokedex/cloyster,Cloyster,132.5 kg (292.1 lbs),1.5 m (4′11″),Water,Ice,Shell Armor|Skill Link|Overcoat|,#0090-Shellder-https://pokemondb.net/pokedex/shellder|#0090-Shellder-https://pokemondb.net/pokedex/shellder|#0091-Cloyster-https://pokemondb.net/pokedex/cloyster|
0078,https://pokemondb.net/pokedex/rapidash,Rapidash,95.0 kg (209.4 lbs),1.7 m (5′07″),Fire,Fairy,Run Away|Flash Fire|Flame Body|Run Away|Pastel Veil|Anticipation|,#0077-Ponyta-https://pokemondb.net/pokedex/ponyta|#0077-Ponyta-https://pokemondb.net/pokedex/ponyta|#0078-Rapidash-https://pokemondb.net/pokedex/rapidash|#0077-Ponyta-https://pokemondb.net/pokedex/ponyta|#0077-Ponyta-https://pokemondb.net/pokedex/ponyta|#0078-Rapidash-https://pokemondb.net/pokedex/rapidash|
0085,https://pokemondb.net/pokedex/dodrio,Dodrio,85.2 kg (187.8 lbs),1.8 m (5′11″),Normal,Flying,Run Away|Early Bird|Tangled Feet|,#0084-Doduo-https://pokemondb.net/pokedex/doduo|#0084-Doduo-https://pokemondb.net/pokedex/doduo|#0085-Dodrio-https://pokemondb.net/pokedex/dodrio|
0080,https://pokemondb.net/pokedex/slowbro,Slowbro,78.5 kg (173.1 lbs),1.6 m (5′03″),Water,Psychic,Oblivious|Own Tempo|Regenerator|Shell Armor|Quick Draw|Own Tempo|Regenerator|,#0079-Slowpoke-https://pokemondb.net/pokedex/slowpoke|#0079-Slowpoke-https://pokemondb.net/pokedex/slowpoke|#0080-Slowbro-https://pokemondb.net/pokedex/slowbro|#0080-Slowbro-https://pokemondb.net/pokedex/slowbro|#0199-Slowking-https://pokemondb.net/pokedex/slowking|#0199-Slowking-https://pokemondb.net/pokedex/slowking|#0080-Slowbro-https://pokemondb.net/pokedex/slowbro|#0080-Slowbro-https://pokemondb.net/pokedex/slowbro|#0199-Slowking-https://pokemondb.net/pokedex/slowking|#0199-Slowking-https://pokemondb.net/pokedex/slowking|#0079-Slowpoke-https://pokemondb.net/pokedex/slowpoke|#0079-Slowpoke-https://pokemondb.net/pokedex/slowpoke|#0080-Slowbro-https://pokemondb.net/pokedex/slowbro|#0080-Slowbro-https://pokemondb.net/pokedex/slowbro|#0199-Slowking-https://pokemondb.net/pokedex/slowking|#0199-Slowking-https://pokemondb.net/pokedex/slowking|#0080-Slowbro-https://pokemondb.net/pokedex/slowbro|#0080-Slowbro-https://pokemondb.net/pokedex/slowbro|#0199-Slowking-https://pokemondb.net/pokedex/slowking|#0199-Slowking-https://pokemondb.net/pokedex/slowking|
0083,https://pokemondb.net/pokedex/farfetchd,Farfetch'd,15.0 kg (33.1 lbs),0.8 m (2′07″),Normal,Flying,Keen Eye|Inner Focus|Defiant|Steadfast|Scrappy|,#0083-Farfetch'd-https://pokemondb.net/pokedex/farfetchd|#0083-Farfetch'd-https://pokemondb.net/pokedex/farfetchd|#0865-Sirfetch'd-https://pokemondb.net/pokedex/sirfetchd|
0079,https://pokemondb.net/pokedex/slowpoke,Slowpoke,36.0 kg (79.4 lbs),1.2 m (3′11″),Water,Psychic,Oblivious|Own Tempo|Regenerator|Gluttony|Own Tempo|Regenerator|,#0079-Slowpoke-https://pokemondb.net/pokedex/slowpoke|#0079-Slowpoke-https://pokemondb.net/pokedex/slowpoke|#0080-Slowbro-https://pokemondb.net/pokedex/slowbro|#0080-Slowbro-https://pokemondb.net/pokedex/slowbro|#0199-Slowking-https://pokemondb.net/pokedex/slowking|#0199-Slowking-https://pokemondb.net/pokedex/slowking|#0080-Slowbro-https://pokemondb.net/pokedex/slowbro|#0080-Slowbro-https://pokemondb.net/pokedex/slowbro|#0199-Slowking-https://pokemondb.net/pokedex/slowking|#0199-Slowking-https://pokemondb.net/pokedex/slowking|#0079-Slowpoke-https://pokemondb.net/pokedex/slowpoke|#0079-Slowpoke-https://pokemondb.net/pokedex/slowpoke|#0080-Slowbro-https://pokemondb.net/pokedex/slowbro|#0080-Slowbro-https://pokemondb.net/pokedex/slowbro|#0199-Slowking-https://pokemondb.net/pokedex/slowking|#0199-Slowking-https://pokemondb.net/pokedex/slowking|#0080-Slowbro-https://pokemondb.net/pokedex/slowbro|#0080-Slowbro-https://pokemondb.net/pokedex/slowbro|#0199-Slowking-https://pokemondb.net/pokedex/slowking|#0199-Slowking-https://pokemondb.net/pokedex/slowking|
0082,https://pokemondb.net/pokedex/magneton,Magneton,60.0 kg (132.3 lbs),1.0 m (3′03″),Electric,Steel,Magnet Pull|Sturdy|Analytic|,#0081-Magnemite-https://pokemondb.net/pokedex/magnemite|#0081-Magnemite-https://pokemondb.net/pokedex/magnemite|#0082-Magneton-https://pokemondb.net/pokedex/magneton|#0462-Magnezone-https://pokemondb.net/pokedex/magnezone|
0077,https://pokemondb.net/pokedex/ponyta,Ponyta,30.0 kg (66.1 lbs),1.0 m (3′03″),Fire,,Run Away|Flash Fire|Flame Body|Run Away|Pastel Veil|Anticipation|,#0077-Ponyta-https://pokemondb.net/pokedex/ponyta|#0077-Ponyta-https://pokemondb.net/pokedex/ponyta|#0078-Rapidash-https://pokemondb.net/pokedex/rapidash|#0077-Ponyta-https://pokemondb.net/pokedex/ponyta|#0077-Ponyta-https://pokemondb.net/pokedex/ponyta|#0078-Rapidash-https://pokemondb.net/pokedex/rapidash|
0081,https://pokemondb.net/pokedex/magnemite,Magnemite,6.0 kg (13.2 lbs),0.3 m (1′00″),Electric,Steel,Magnet Pull|Sturdy|Analytic|,#0081-Magnemite-https://pokemondb.net/pokedex/magnemite|#0081-Magnemite-https://pokemondb.net/pokedex/magnemite|#0082-Magneton-https://pokemondb.net/pokedex/magneton|#0462-Magnezone-https://pokemondb.net/pokedex/magnezone|
0084,https://pokemondb.net/pokedex/doduo,Doduo,39.2 kg (86.4 lbs),1.4 m (4′07″),Normal,Flying,Run Away|Early Bird|Tangled Feet|,#0084-Doduo-https://pokemondb.net/pokedex/doduo|#0084-Doduo-https://pokemondb.net/pokedex/doduo|#0085-Dodrio-https://pokemondb.net/pokedex/dodrio|
0069,https://pokemondb.net/pokedex/bellsprout,Bellsprout,4.0 kg (8.8 lbs),0.7 m (2′04″),Grass,Poison,Chlorophyll|Gluttony|,#0069-Bellsprout-https://pokemondb.net/pokedex/bellsprout|#0069-Bellsprout-https://pokemondb.net/pokedex/bellsprout|#0070-Weepinbell-https://pokemondb.net/pokedex/weepinbell|#0071-Victreebel-https://pokemondb.net/pokedex/victreebel|
0074,https://pokemondb.net/pokedex/geodude,Geodude,20.0 kg (44.1 lbs),0.4 m (1′04″),Rock,Ground,Rock Head|Sturdy|Sand Veil|Magnet Pull|Sturdy|Galvanize|,#0074-Geodude-https://pokemondb.net/pokedex/geodude|#0074-Geodude-https://pokemondb.net/pokedex/geodude|#0075-Graveler-https://pokemondb.net/pokedex/graveler|#0076-Golem-https://pokemondb.net/pokedex/golem|#0074-Geodude-https://pokemondb.net/pokedex/geodude|#0074-Geodude-https://pokemondb.net/pokedex/geodude|#0075-Graveler-https://pokemondb.net/pokedex/graveler|#0076-Golem-https://pokemondb.net/pokedex/golem|
0072,https://pokemondb.net/pokedex/tentacool,Tentacool,45.5 kg (100.3 lbs),0.9 m (2′11″),Water,Poison,Clear Body|Liquid Ooze|Rain Dish|,#0072-Tentacool-https://pokemondb.net/pokedex/tentacool|#0072-Tentacool-https://pokemondb.net/pokedex/tentacool|#0073-Tentacruel-https://pokemondb.net/pokedex/tentacruel|
0076,https://pokemondb.net/pokedex/golem,Golem,300.0 kg (661.4 lbs),1.4 m (4′07″),Rock,Ground,Rock Head|Sturdy|Sand Veil|Magnet Pull|Sturdy|Galvanize|,#0074-Geodude-https://pokemondb.net/pokedex/geodude|#0074-Geodude-https://pokemondb.net/pokedex/geodude|#0075-Graveler-https://pokemondb.net/pokedex/graveler|#0076-Golem-https://pokemondb.net/pokedex/golem|#0074-Geodude-https://pokemondb.net/pokedex/geodude|#0074-Geodude-https://pokemondb.net/pokedex/geodude|#0075-Graveler-https://pokemondb.net/pokedex/graveler|#0076-Golem-https://pokemondb.net/pokedex/golem|
0073,https://pokemondb.net/pokedex/tentacruel,Tentacruel,55.0 kg (121.3 lbs),1.6 m (5′03″),Water,Poison,Clear Body|Liquid Ooze|Rain Dish|,#0072-Tentacool-https://pokemondb.net/pokedex/tentacool|#0072-Tentacool-https://pokemondb.net/pokedex/tentacool|#0073-Tentacruel-https://pokemondb.net/pokedex/tentacruel|
0071,https://pokemondb.net/pokedex/victreebel,Victreebel,15.5 kg (34.2 lbs),1.7 m (5′07″),Grass,Poison,Chlorophyll|Gluttony|,#0069-Bellsprout-https://pokemondb.net/pokedex/bellsprout|#0069-Bellsprout-https://pokemondb.net/pokedex/bellsprout|#0070-Weepinbell-https://pokemondb.net/pokedex/weepinbell|#0071-Victreebel-https://pokemondb.net/pokedex/victreebel|
0070,https://pokemondb.net/pokedex/weepinbell,Weepinbell,6.4 kg (14.1 lbs),1.0 m (3′03″),Grass,Poison,Chlorophyll|Gluttony|,#0069-Bellsprout-https://pokemondb.net/pokedex/bellsprout|#0069-Bellsprout-https://pokemondb.net/pokedex/bellsprout|#0070-Weepinbell-https://pokemondb.net/pokedex/weepinbell|#0071-Victreebel-https://pokemondb.net/pokedex/victreebel|
